Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D827,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,98.0,-95.0,-90.0,top
D828,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,101.0,-95.0,-90.0,top
D829,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,104.0,-95.0,-90.0,top
D830,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,107.0,-95.0,-90.0,top
D831,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,110.0,-95.0,-90.0,top
D832,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,113.0,-95.0,-90.0,top
D833,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,20.0,-98.0,-90.0,top
D834,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,23.0,-98.0,-90.0,top
D835,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,26.0,-98.0,-90.0,top
D836,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,29.0,-98.0,-90.0,top
D837,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,32.0,-98.0,-90.0,top
D838,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,35.0,-98.0,-90.0,top
D839,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,38.0,-98.0,-90.0,top
D840,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,41.0,-98.0,-90.0,top
D841,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,44.0,-98.0,-90.0,top
D842,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,47.0,-98.0,-90.0,top
D843,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,50.0,-98.0,-90.0,top
D844,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,53.0,-98.0,-90.0,top
D845,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,56.0,-98.0,-90.0,top
D846,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,59.0,-98.0,-90.0,top
D847,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,62.0,-98.0,-90.0,top
D848,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,65.0,-98.0,-90.0,top
D849,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,68.0,-98.0,-90.0,top
D850,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,71.0,-98.0,-90.0,top
D851,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,74.0,-98.0,-90.0,top
D852,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,77.0,-98.0,-90.0,top
D853,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,80.0,-98.0,-90.0,top
D854,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,83.0,-98.0,-90.0,top
D855,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,86.0,-98.0,-90.0,top
D856,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,89.0,-98.0,-90.0,top
D857,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,92.0,-98.0,-90.0,top
D858,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,95.0,-98.0,-90.0,top
D859,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,98.0,-98.0,-90.0,top
D860,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,101.0,-98.0,-90.0,top
D861,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,104.0,-98.0,-90.0,top
D862,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,107.0,-98.0,-90.0,top
D863,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,110.0,-98.0,-90.0,top
D864,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,113.0,-98.0,-90.0,top
D865,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,20.0,-101.0,-90.0,top
D866,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,23.0,-101.0,-90.0,top
D867,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,26.0,-101.0,-90.0,top
D868,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,29.0,-101.0,-90.0,top
D869,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,32.0,-101.0,-90.0,top
D870,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,35.0,-101.0,-90.0,top
D871,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,38.0,-101.0,-90.0,top
D872,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,41.0,-101.0,-90.0,top
D873,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,44.0,-101.0,-90.0,top
D874,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,47.0,-101.0,-90.0,top
D875,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,50.0,-101.0,-90.0,top
D876,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,53.0,-101.0,-90.0,top
D877,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,56.0,-101.0,-90.0,top
D878,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,59.0,-101.0,-90.0,top
D879,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,62.0,-101.0,-90.0,top
D880,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,65.0,-101.0,-90.0,top
D881,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,68.0,-101.0,-90.0,top
D882,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,71.0,-101.0,-90.0,top
D883,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,74.0,-101.0,-90.0,top
D884,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,77.0,-101.0,-90.0,top
D885,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,80.0,-101.0,-90.0,top
D886,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,83.0,-101.0,-90.0,top
D887,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,86.0,-101.0,-90.0,top
D888,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,89.0,-101.0,-90.0,top
D889,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,92.0,-101.0,-90.0,top
D890,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,95.0,-101.0,-90.0,top
D891,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,98.0,-101.0,-90.0,top
D892,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,101.0,-101.0,-90.0,top
D893,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,104.0,-101.0,-90.0,top
D894,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,107.0,-101.0,-90.0,top
D895,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,110.0,-101.0,-90.0,top
D896,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,113.0,-101.0,-90.0,top
D897,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,20.0,-104.0,-90.0,top
D898,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,23.0,-104.0,-90.0,top
D899,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,26.0,-104.0,-90.0,top
D900,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,29.0,-104.0,-90.0,top
D901,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,32.0,-104.0,-90.0,top
D902,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,35.0,-104.0,-90.0,top
D903,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,38.0,-104.0,-90.0,top
D904,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,41.0,-104.0,-90.0,top
D905,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,44.0,-104.0,-90.0,top
D906,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,47.0,-104.0,-90.0,top
D907,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,50.0,-104.0,-90.0,top
D908,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,53.0,-104.0,-90.0,top
D909,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,56.0,-104.0,-90.0,top
D910,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,59.0,-104.0,-90.0,top
D911,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,62.0,-104.0,-90.0,top
D912,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,65.0,-104.0,-90.0,top
D913,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,68.0,-104.0,-90.0,top
D914,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,71.0,-104.0,-90.0,top
D915,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,74.0,-104.0,-90.0,top
D916,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,77.0,-104.0,-90.0,top
D917,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,80.0,-104.0,-90.0,top
D918,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,83.0,-104.0,-90.0,top
D919,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,86.0,-104.0,-90.0,top
D920,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,89.0,-104.0,-90.0,top
D921,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,92.0,-104.0,-90.0,top
D922,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,95.0,-104.0,-90.0,top
D923,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,98.0,-104.0,-90.0,top
D924,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,101.0,-104.0,-90.0,top
D925,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,104.0,-104.0,-90.0,top
D926,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,107.0,-104.0,-90.0,top
D927,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,110.0,-104.0,-90.0,top
D928,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,113.0,-104.0,-90.0,top
D929,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,20.0,-107.0,-90.0,top
D930,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,23.0,-107.0,-90.0,top
D931,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,26.0,-107.0,-90.0,top
D932,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,29.0,-107.0,-90.0,top
D933,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,32.0,-107.0,-90.0,top
D934,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,35.0,-107.0,-90.0,top
D935,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,38.0,-107.0,-90.0,top
D936,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,41.0,-107.0,-90.0,top
D937,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,44.0,-107.0,-90.0,top
D938,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,47.0,-107.0,-90.0,top
D939,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,50.0,-107.0,-90.0,top
D940,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,53.0,-107.0,-90.0,top
D941,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,56.0,-107.0,-90.0,top
D942,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,59.0,-107.0,-90.0,top
D943,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,62.0,-107.0,-90.0,top
D944,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,65.0,-107.0,-90.0,top
D945,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,68.0,-107.0,-90.0,top
D946,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,71.0,-107.0,-90.0,top
D947,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,74.0,-107.0,-90.0,top
D948,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,77.0,-107.0,-90.0,top
D949,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,80.0,-107.0,-90.0,top
D950,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,83.0,-107.0,-90.0,top
D951,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,86.0,-107.0,-90.0,top
D952,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,89.0,-107.0,-90.0,top
D953,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,92.0,-107.0,-90.0,top
D954,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,95.0,-107.0,-90.0,top
D955,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,98.0,-107.0,-90.0,top
D956,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,101.0,-107.0,-90.0,top
D957,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,104.0,-107.0,-90.0,top
D958,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,107.0,-107.0,-90.0,top
D959,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,110.0,-107.0,-90.0,top
D960,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,113.0,-107.0,-90.0,top
D961,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,20.0,-110.0,-90.0,top
D962,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,23.0,-110.0,-90.0,top
D963,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,26.0,-110.0,-90.0,top
D964,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,29.0,-110.0,-90.0,top
D965,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,32.0,-110.0,-90.0,top
D966,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,35.0,-110.0,-90.0,top
D967,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,38.0,-110.0,-90.0,top
D968,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,41.0,-110.0,-90.0,top
D969,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,44.0,-110.0,-90.0,top
D970,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,47.0,-110.0,-90.0,top
D971,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,50.0,-110.0,-90.0,top
D972,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,53.0,-110.0,-90.0,top
D973,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,56.0,-110.0,-90.0,top
D974,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,59.0,-110.0,-90.0,top
D975,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,62.0,-110.0,-90.0,top
D976,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,65.0,-110.0,-90.0,top
D977,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,68.0,-110.0,-90.0,top
D978,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,71.0,-110.0,-90.0,top
D979,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,74.0,-110.0,-90.0,top
D980,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,77.0,-110.0,-90.0,top
D981,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,80.0,-110.0,-90.0,top
D982,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,83.0,-110.0,-90.0,top
D983,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,86.0,-110.0,-90.0,top
D984,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,89.0,-110.0,-90.0,top
D985,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,92.0,-110.0,-90.0,top
D986,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,95.0,-110.0,-90.0,top
D987,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,98.0,-110.0,-90.0,top
D988,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,101.0,-110.0,-90.0,top
D989,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,104.0,-110.0,-90.0,top
D990,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,107.0,-110.0,-90.0,top
D991,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,110.0,-110.0,-90.0,top
D992,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,113.0,-110.0,-90.0,top
D993,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,20.0,-113.0,-90.0,top
D994,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,23.0,-113.0,-90.0,top
D995,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,26.0,-113.0,-90.0,top
D996,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,29.0,-113.0,-90.0,top
D997,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,32.0,-113.0,-90.0,top
D998,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,35.0,-113.0,-90.0,top
D999,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,38.0,-113.0,-90.0,top
D1000,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,41.0,-113.0,-90.0,top
D1001,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,44.0,-113.0,-90.0,top
D1002,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,47.0,-113.0,-90.0,top
D1003,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,50.0,-113.0,-90.0,top
D1004,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,53.0,-113.0,-90.0,top
D1005,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,56.0,-113.0,-90.0,top
D1006,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,59.0,-113.0,-90.0,top
D1007,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,62.0,-113.0,-90.0,top
D1008,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,65.0,-113.0,-90.0,top
D1009,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,68.0,-113.0,-90.0,top
D1010,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,71.0,-113.0,-90.0,top
D1011,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,74.0,-113.0,-90.0,top
D1012,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,77.0,-113.0,-90.0,top
D1013,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,80.0,-113.0,-90.0,top
D1014,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,83.0,-113.0,-90.0,top
D1015,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,86.0,-113.0,-90.0,top
D1016,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,89.0,-113.0,-90.0,top
D1017,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,92.0,-113.0,-90.0,top
D1018,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,95.0,-113.0,-90.0,top
D1019,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,98.0,-113.0,-90.0,top
D1020,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,101.0,-113.0,-90.0,top
D1021,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,104.0,-113.0,-90.0,top
D1022,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,107.0,-113.0,-90.0,top
D1023,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,110.0,-113.0,-90.0,top
D1024,WS2812B,LED_WS2812B-1615_1.5x1.6mm_1,113.0,-113.0,-90.0,top
